date,ticker,open,high,low,close,volume,pe_ratio,pb_ratio,div_yield,depth_imbalance
2022-01-18,TICK000,103.55146367060485,103.68557826726503,102.98169603269788,103.28511325077389,159178,15.0153069902335,2.990835998332276,0.010422578985592162,-0.18579014513982872
2022-01-19,TICK000,103.79342594217087,104.71588802226215,103.74836658703259,103.20846752431572,189781,15.014714974972579,2.990669122392695,0.009975551408262947,0.06032475005713938
2022-01-20,TICK000,101.88014569751307,102.85376483627002,101.23509015357207,100.44401459087224,160640,15.014261155121618,2.987769831953298,0.009297405076598212,0.029815846599052565
2022-01-21,TICK000,100.15522786500004,101.01869374455936,99.20234767969774,100.14147041247473,71183,15.01367643028056,2.9859261123270473,0.009973797774711265,0.06386601686431025
2022-01-24,TICK000,99.59294033575907,100.3991611970682,98.99377743466786,100.47906613409394,157055,15.01707774057116,2.9839181975828843,0.010852052758127746,0.10581183250871502
2022-01-25,TICK000,98.58010921542466,99.22604747556392,97.77255194312113,99.41073882269859,96588,15.018858410738003,2.984332732241682,0.01062344585776736,0.03676198402097109
2022-01-26,TICK000,98.89435654801993,99.43912340018117,98.01992625553552,98.66580841972679,212749,15.01003724483401,2.984471420915755,0.009968997995316984,0.014808941979827621
2022-01-27,TICK000,97.98633247249872,98.07156760827257,97.76284546885432,97.68522644231783,188459,15.0120049471636,2.9830279458090803,0.010475724638529044,-0.08810683366612923
2022-01-28,TICK000,96.57402877116343,96.96848849467106,96.36924852646268,96.80841589920094,111753,15.012589155747756,2.9833815875533594,0.009816746489815974,-0.0712220763649051
2022-01-31,TICK000,98.03967754008498,98.40506016039278,97.44067374878423,97.54048482049083,132515,15.012533029478417,2.9822882273841844,0.009148064206586641,0.1186734620177331
2022-02-01,TICK000,97.81390123959844,98.06797654911189,97.41185825807507,97.96479718950818,106544,15.011367474119151,2.9817449171635326,0.009537767005935224,0.14363354057059785
2022-02-02,TICK000,97.88142944428637,98.58952339245224,97.05936119569101,98.26446958347871,158724,15.01473981227911,2.9850918213441298,0.010781444384254098,-0.023811043631205408
2022-02-03,TICK000,96.4566812580729,96.93498653529396,95.58854882268794,97.07014787001506,238483,15.017582391665478,2.98777274344771,0.009863003459085348,0.004600274725327412
2022-02-04,TICK000,95.91229853354773,95.99003182209923,95.57332396514951,95.86222149530775,109722,15.015263758662007,2.985173580973855,0.009878308010312491,-0.09046143749937662
2022-02-07,TICK000,96.02322112325758,96.23464812614212,95.79577038263763,95.9213842481691,199111,15.016484915523382,2.9868330458096133,0.00985008090186256,0.11727568452674449
2022-02-08,TICK000,94.87222754583529,95.52045035482128,94.13172560295983,94.43323625245701,131649,15.013569945319757,2.9884558389185965,0.010952068294786503,0.06654168236917787
2022-02-09,TICK000,95.24792556418096,95.32043862855966,94.9861785159962,94.83448538716102,118521,15.009431090825391,2.9861593123410914,0.010812979457681032,0.1941217436463749
2022-02-10,TICK000,94.64728687426215,95.45293112409544,93.86870474034976,94.53404742831138,155933,15.00755093915162,2.9877968676286013,0.011109390116724068,-0.0878323077179739
2022-02-11,TICK000,94.35559312446888,94.82279156686812,93.95577238194332,94.53927587787697,107570,15.010138119568769,2.9908727314654264,0.009920477394799974,-0.03780078990182172
2022-02-14,TICK000,93.75388651223948,94.20445510653937,93.12803253724518,94.2106788253561,130423,15.012997494704896,2.988627641852937,0.010147812244373548,0.02314459225255723
2022-02-15,TICK000,95.60616469674842,96.17254305902637,95.51482704726008,95.20457522140825,100795,15.014536750965188,2.9867926362109087,0.009241678725289604,0.06464895377257707
2022-02-16,TICK000,95.59266747201049,96.38100200547227,94.99630370227929,96.33901175649025,357142,15.016712038325732,2.988827959144596,0.010738467213059138,-0.021566763754763234
2022-02-17,TICK000,94.53495654305459,94.86375782659766,94.10787816428478,94.3993947425333,165066,15.018260573187078,2.989370949766247,0.009416110224366033,-0.08729610904537005
2022-02-18,TICK000,95.35750145515777,96.00404071770049,94.79812628134914,95.34681780798356,123020,15.01633612840141,2.9904739023167264,0.010108387781881315,0.08814075289235712
2022-02-21,TICK000,94.13665780518676,94.66921896822804,93.97849484537788,93.76305196561285,177298,15.01763189603543,2.991155080749527,0.009451348736183578,0.07211353625455817
2022-02-22,TICK000,94.3455214001915,94.59745061396876,93.6503140234628,93.13340127005503,155603,15.020033124611114,2.9919364725913833,0.009705566586630653,-0.0916274100563725
2022-02-23,TICK000,92.38585127631173,93.19758106877488,91.58874885143628,92.82787397449225,148986,15.022295998600555,2.989283528334761,0.00958136878447515,0.1355442801105496
2022-02-24,TICK000,91.05766522741331,91.78378274460442,90.86030702583209,91.42608717595952,208077,15.025862738714979,2.991378163748004,0.009696062369662091,0.11701987091966037
2022-02-25,TICK000,91.25452646328243,91.85539356698877,91.16718259888607,91.11386268472333,220356,15.027987650256582,2.9937173437328597,0.00973043864842551,0.013429649724779289
2022-02-28,TICK000,91.99299304327783,92.7754686341509,91.9712472004607,92.02648840189028,131636,15.029041994879206,2.9932585622447236,0.009725865602537461,0.00795978623760364
2022-03-01,TICK000,92.1643613244678,92.96369748558656,91.57269239119917,92.42233093331986,129271,15.032252445594155,2.993171608345096,0.010416666955890153,0.05540577711159072
2022-03-02,TICK000,92.04871304207957,92.70075204581232,91.48989079490462,91.2674401136363,145798,15.032172881816408,2.9901093933399845,0.00944756860346874,-0.08617030702562582
2022-03-03,TICK000,91.74760934649028,92.51554906517545,91.24602753996601,91.48308300781713,64811,15.029527257862725,2.9911379028520204,0.010110270713506933,0.0030031479164082174
2022-03-04,TICK000,90.26908735612285,90.89868847914111,90.05971082930992,90.66621969593376,88780,15.029038056970894,2.9922820177354486,0.01060897957615278,-0.21523835446091805
2022-03-07,TICK000,89.54924314772813,90.15830406117861,89.19918978697567,88.92209843614351,281179,15.026803349036475,2.99215763570145,0.009743401817743302,0.08764556455029356
2022-03-08,TICK000,89.08860437676836,89.63971662013617,88.55899370640083,89.23538334285168,314263,15.024777814211552,2.994406342421191,0.0096410405546262,-0.15614932224418596
2022-03-09,TICK000,90.14572660298727,90.8242684869781,89.69791250854584,89.46743570067557,147323,15.024344258199404,2.993738187959231,0.009884737687409875,0.1503419828428999
2022-03-10,TICK000,90.48934489255574,90.63286561330158,89.59550424636976,90.7225598837725,204970,15.021966998436405,2.9948673998110182,0.010589862604180355,-0.03301200939664503
2022-03-11,TICK000,88.72630473719299,89.50786881134067,88.60524678655683,88.70848399604425,184333,15.021043113847488,2.992828071133634,0.01009705381547668,-0.02116669819311769
2022-03-14,TICK000,89.0503887065878,89.82676875695815,88.43135977913575,88.24282279863505,557686,15.015362269846626,2.9927809668318854,0.009734392852696202,-0.06277339060845057
2022-03-15,TICK000,88.66530642617147,88.69123861929538,88.30681595149328,89.24767610340005,254697,15.016002150968745,2.9924322583160796,0.01024193832559402,-0.02880388739220764
2022-03-16,TICK000,87.98838442586552,88.71500724300564,87.61161850257469,87.6210886374665,154636,15.016005767394832,2.992882874160162,0.009448853925081789,0.14185313451480366
2022-03-17,TICK000,88.60006071470639,88.71423949553082,87.96426865864586,88.1949344961992,111055,15.013554501501627,2.992143820302495,0.010340679755221474,-0.24878086565350796
2022-03-18,TICK000,89.63106023720233,89.93143081932956,89.01042237330462,89.73134483581781,85598,15.015532238506925,2.9918808751111516,0.010204303653850885,0.12769653860881877
2022-03-21,TICK000,90.56234035631853,91.23567883395867,89.66463572949955,91.13665903103289,176554,15.018344948919804,2.9935329694540345,0.009846095764430558,0.03380234811017082
2022-03-22,TICK000,89.7231228330959,89.86736163209369,89.6079234670583,89.2152119236067,120265,15.013522269326698,2.9926594409795584,0.009580707100776385,-0.12070216478572156
2022-03-23,TICK000,89.41391045724468,90.1452867597603,89.32082194856697,89.44475038216866,92143,15.011234094990998,2.989446286778081,0.00955665953885827,-0.1075312393049238
2022-03-24,TICK000,89.74517388864824,90.49197415364328,89.09511475767307,89.95958213881353,125664,15.008926667941637,2.9929454545864917,0.010267408668172955,0.1676393027208203
2022-03-25,TICK000,90.7207190157706,91.18109739261148,90.19600224596923,91.06727181940217,105596,15.006106958638311,2.9957083627438728,0.010614490251244531,-0.09455068799427313
2022-03-28,TICK000,90.24154477792531,90.24730748721012,89.99413795724828,90.32976555556392,319609,15.008595383164106,2.9931238373536613,0.009681346126485604,-0.11533505105959595
2022-03-29,TICK000,90.0558858012615,90.31438053467957,89.98436398502069,89.87237188171983,231574,15.008013904747788,2.9945032529641518,0.010229193351775741,0.11373145423647293
2022-03-30,TICK000,88.94955082725546,89.4983045500831,88.87335819899295,88.5357557169311,162236,15.007220360223855,2.993497303423049,0.008956486490698965,0.03385528762859143
2022-03-31,TICK000,87.7533442031748,88.6143678872532,86.96866180709742,87.79641614469799,294188,15.001208773130635,2.994024277853711,0.0097076911346714,-0.09379255765363989
2022-04-01,TICK000,88.565870025569,89.12544117271054,88.39594106013706,88.0298005195762,167870,15.003115027221263,2.9946127261117383,0.009984470533564549,0.0216624975404619
2022-04-04,TICK000,89.92211005413982,90.15573091622893,89.63132752217052,88.46143481239251,115322,14.999397252036703,2.9941439105111054,0.009545158291509084,-0.10257526836402774
2022-04-05,TICK000,89.85009993255949,90.41975469037261,89.64644892865499,90.06837983463832,299314,14.9995770499275,2.992576379179933,0.009531746812605203,0.11008213984226052
2022-04-06,TICK000,90.85363283045152,91.34422916467668,90.5311057901893,91.30560025099462,201907,15.000409180741375,2.9911952970753,0.009666110221765558,0.10613709648731336
2022-04-07,TICK000,91.21526885549915,91.92660692934349,91.15194371068847,90.03380263772823,107484,15.004491156528891,2.989362913244338,0.010146096364163186,0.053200619882194315
2022-04-08,TICK000,90.57014910089401,90.66704162498867,90.10003587434561,90.06528374853904,150823,15.000564695331535,2.987699268827877,0.009906335490796813,0.03616610612470166
2022-04-11,TICK000,90.93154470640243,91.62355913379426,90.87006355791243,91.24112183690504,114663,14.991506158864071,2.987564912247778,0.008880884383337515,0.17611881248673739
2022-04-12,TICK000,92.4695812728684,92.97008821174018,91.7294949613949,93.49832900772425,93608,14.992057707498333,2.9861333922695565,0.008939649923682466,-3.136726117747121e-05
2022-04-13,TICK000,92.43375523375845,93.32388490552613,92.21772638001364,92.44415208759615,235736,14.997459241042865,2.987497496400982,0.009696567411071413,-0.11818741254208012
2022-04-14,TICK000,93.99839888957246,94.31975325189792,93.4907963360313,93.63439741895789,349328,15.001176080101684,2.9904719887116538,0.010228843293026776,0.04494739128323069
2022-04-15,TICK000,91.37865378548271,91.95673515498075,90.57444936302149,91.28720556493029,93020,15.001805058347507,2.9893118822289138,0.008626247578637383,0.2086047049537114
2022-04-18,TICK000,92.20055628985793,93.05989138791598,91.60044373483161,92.88799449943203,203859,15.000330149790612,2.9897906912299845,0.009750134911924184,-0.10147594931858522
2022-04-19,TICK000,92.2876033580961,92.38220712926761,91.79574938997752,91.96462126853383,125460,15.002751517580524,2.9907900614505905,0.00973687607174129,-0.036146276669398576
2022-04-20,TICK000,91.98859600763024,92.8507393344226,91.69024594176054,91.5890000043051,133940,14.99983087898141,2.991734065992429,0.010694168889104225,0.041644603810145266
2022-04-21,TICK000,92.08035678416574,92.71376441152766,91.77372743452366,91.83898502307473,128417,15.001259952289479,2.9918859765282613,0.009807489094143569,-0.005390484900573916
2022-04-22,TICK000,90.09278786956484,90.15390416732143,89.48962840720372,89.61612356543549,115197,15.002776362766978,2.9933713413649805,0.010191494492370464,-0.09823035803773146
2022-04-25,TICK000,89.87311598172734,90.1436013173122,88.97965196059704,89.93445113972473,165944,15.005956992489475,2.9943358392703416,0.010070628570043733,0.1121857856230471
2022-04-26,TICK000,90.23022855323909,90.86921384737397,89.63304953958308,91.04256778247387,116730,15.014235972606208,2.9918605144256873,0.0089347167600964,0.23200407220172595
2022-04-27,TICK000,91.7081225979806,91.76988857014605,91.1965898977477,91.86966223453862,181349,15.015413220507744,2.9935988265544657,0.010384103608315869,0.019613145902390734
2022-04-28,TICK000,91.18985237970695,91.72073276293996,90.5235732580082,91.06367562864381,159516,15.013886329630623,2.9953734082289993,0.010107698252728144,-0.09040682897360003
2022-04-29,TICK000,90.38135877681377,90.69397258346663,89.96089962332576,90.235453142356,147919,15.013809606694046,2.993846836020642,0.010254134319837295,-0.15489605250534752
2022-05-02,TICK000,89.87960173322922,90.43767812769846,89.8255460352266,89.0980063288809,113207,15.00850237897938,2.9939227116915372,0.011963118853218165,0.025797598122118088
2022-05-03,TICK000,90.7950038509313,90.83653533229285,90.28446643530128,91.23655873950487,129222,15.006418239586113,2.9952893696771596,0.008957943530250706,0.11038773433162577
2022-05-04,TICK000,91.12375496059099,91.91793202422063,90.25113084289764,91.08483636208459,220170,15.005190392271773,2.9948707420380005,0.010862348324880554,0.047516774649538164
2022-05-05,TICK000,90.59399475682395,91.47591730251878,90.43518081841589,90.50375480002863,198862,15.003618127077969,2.9970166981335327,0.009856276240299822,-0.00024038409188538443
2022-05-06,TICK000,91.1072621899373,91.98998027785268,90.47861762493393,92.70381597385973,110081,15.00407519169407,3.0017444431227713,0.010143664452201506,-0.058927165178930624
2022-05-09,TICK000,91.20433973928534,91.88805474276992,91.02107949523007,91.35371619346819,169351,15.001607931896924,3.0001724710575015,0.00997724387734938,-0.10921636327180897
2022-05-10,TICK000,92.17298472981824,92.29288910006943,91.67909636003073,91.79708920477064,219817,15.004971023898896,2.997410381851194,0.009787881833300979,0.08347513263248822
2022-05-11,TICK000,91.47093163594087,92.16452204550961,91.38250078677648,91.2577528378381,83469,15.00497164509365,2.9980180190424037,0.00971508353588062,0.09137716213855857
2022-05-12,TICK000,91.14326948934311,91.16567880887027,90.73278669320764,91.71749234394149,202267,15.004943744130236,2.999461144052656,0.010164754367786504,-0.15457297866907332
2022-05-13,TICK000,90.75116133621096,90.77123871615234,90.06493433363997,90.80779654147983,124860,15.003960059980697,2.9989994113049665,0.00924141315166416,0.1589838978180684
2022-05-16,TICK000,89.28764638807883,89.57659033622876,88.97730795457066,88.56850739892015,204482,15.004425632032273,3.0019059326316087,0.010375289583760883,0.05740712208940013
2022-05-17,TICK000,89.58376666514341,90.02151164066065,88.9881136973496,90.04338113243102,119933,15.006900926826276,2.999228721032162,0.009791902797557372,0.13995946451457936
2022-05-18,TICK000,89.8448219373233,90.53699311004463,89.13015133645126,89.51074989455381,79066,15.004299536179143,3.000614558278225,0.00943496533047982,-0.13421277484851152
2022-05-19,TICK000,89.84993539396577,90.46387584839665,89.0168667221763,90.78658428207454,84879,15.002325186711918,2.9994028366367074,0.009774993571002094,-0.1365824155415439
2022-05-20,TICK000,89.61534826059061,90.01494552381352,89.40507294176994,90.15537229344793,165915,15.001414008625588,3.002841592449122,0.010628574608431286,-0.014896930976729693
2022-05-23,TICK000,88.1999775185402,88.44131617668535,87.84778097056844,87.97631657071082,180572,14.997376395855168,3.006826623155458,0.00973233245649189,0.05027844268951942
2022-05-24,TICK000,87.77933219577484,88.65460142317374,87.64554243711397,88.4198403766424,113354,14.994918622276003,3.0052933099798915,0.01017922680910481,0.17963608229269637
2022-05-25,TICK000,87.43661767924807,87.80925619510458,86.56882367393625,87.47054543451178,210120,14.99348995965537,3.004194195708074,0.009634521862142264,0.07060789138151316
2022-05-26,TICK000,86.63434041002645,87.02539658125092,85.83123923587068,87.06072724758756,83733,14.996113127197509,3.005913371482034,0.01037896092496181,-0.024268127681203334
2022-05-27,TICK000,86.47305469836044,86.61454521475906,86.00613727374524,86.71542110700769,158509,14.996900811184513,3.005139110182455,0.010342753869395102,-0.10263692076658922
2022-05-30,TICK000,86.87710555517498,87.56761308580506,86.14557140120986,86.45392722767954,100267,14.997481580918617,3.0050482877465905,0.010924304416648207,0.12300005727191501
2022-05-31,TICK000,88.7632914563855,89.37902663223706,88.30087200865422,88.44151654022677,125400,15.00003427480512,3.005099064587675,0.009912218027250392,-0.09647054257507148
2022-06-01,TICK000,88.93786926921734,89.13421705882557,88.3832654452399,89.45284967800792,165869,14.999622159439923,3.00125971827528,0.010334327402378954,0.16284685547723218
2022-06-02,TICK000,89.19541965994011,89.26889977929741,89.1159247486947,89.02803199388684,115362,15.000793553989709,3.0012320427830916,0.010049033769769473,-0.028438464960650934
2022-06-03,TICK000,89.12097374417394,89.72744134850524,88.44786939102546,88.91914951255293,139549,15.000483888730912,2.999852587234963,0.010647935890931508,0.15905820726178505
2022-06-06,TICK000,87.2022025288749,87.77295072352653,87.09083355821862,86.72464123920022,243413,15.001279975779111,2.9988663415901637,0.009640583806195636,0.06789312900592784
2022-06-07,TICK000,87.17568865342568,87.41390452789747,86.45555850801001,87.38748818622241,129216,14.999531699806276,3.0017536055971012,0.01037250265643864,-0.013699548944245826
2022-06-08,TICK000,87.23591886336672,88.0654134290328,86.55370947531785,88.26718132298829,227357,14.992215248331446,2.999240591808543,0.00990265135194166,-0.051939637182612665
2022-06-09,TICK000,89.699160975852,89.83465863736727,89.0634229285157,89.16539451872485,103581,14.991812410844888,3.000867002182039,0.009967905911445751,-0.03409078773460798
2022-06-10,TICK000,89.50680001107088,89.89376905681836,89.47443401159134,89.51890973940726,201173,14.996080655253188,3.000309076321375,0.010045876242224187,0.04283166923752375
2022-06-13,TICK000,89.80834735340449,90.65579321667063,89.53611278657044,90.5144576311122,289707,14.998859301459913,2.9997495559843834,0.010126120198213339,0.007715649621771674
2022-06-14,TICK000,89.77363558369925,90.15044005564174,89.53742986401258,89.7338148880764,60557,15.001755493913686,3.001330299776487,0.00994188547843902,-0.059381140806870514
2022-06-15,TICK000,88.60495754607972,89.17072319092819,88.28585883513159,88.83114344420459,118331,15.005463886079104,3.0020104023656247,0.010107356591585263,-0.016563141031763224
2022-06-16,TICK000,89.74778036059473,90.1046125076044,89.66912294072714,89.21658359652129,205013,15.00572985885199,3.003151628360064,0.010789059028781092,0.00785770297191498
2022-06-17,TICK000,90.49971339328151,90.74787736548787,89.65176924882248,90.71386694188533,150058,15.006321805974205,3.0050879976811293,0.01049272484280761,-0.21287340944148123
2022-06-20,TICK000,91.29074534032455,92.18902586912928,90.78517514706681,91.19717320782227,188802,15.004468850287902,3.0044253809147627,0.010434577296248448,0.04581681147886987
2022-06-21,TICK000,90.38135788552981,90.75131951872459,90.10522086488669,90.87422288336974,127823,15.003520631719821,3.003200907445747,0.009772230236988064,-0.09797212247168069
2022-06-22,TICK000,91.78415219646591,92.60479357035815,91.41978607664261,92.37784522224828,168490,15.005367945169134,3.0010306063926317,0.009555379585885837,-0.11533324032057451
2022-06-23,TICK000,90.38230113367364,90.59013939804086,89.97810918683712,91.67708295468294,152929,15.008979598480641,2.999379785332674,0.010477650279118877,-0.16873443471107105
2022-06-24,TICK000,90.96915822747391,91.16301778286869,90.42280261805385,91.2589748140807,259655,15.008561259653598,3.0052779741832913,0.010438023396264897,-0.17938924978678905
2022-06-27,TICK000,93.15961385328389,93.18861824467585,92.679208889721,93.32251201157497,180190,15.007210691859044,3.007767333344765,0.010736335337875491,-0.13554475031122892
2022-06-28,TICK000,92.1690775281532,92.76971282965916,91.32168242757358,92.26626967894187,186286,15.007212275735613,3.0050651846123486,0.009698009687015386,-0.07090209576304905
2022-06-29,TICK000,91.60277979855042,91.94036017369133,91.14754743362498,91.42619665214507,138033,15.009015895982401,3.0024202686988617,0.009885225672319828,0.19532591375265684
2022-06-30,TICK000,91.70243116363807,92.49506869270449,90.7925981430602,91.87167308536891,133914,15.004684331534,3.0033840008222987,0.009180257918737283,-0.05258796758952039
2022-07-01,TICK000,91.19895550952187,91.63051800179214,90.42246484111095,91.05125480445236,136895,14.997795788674589,3.0044785304170545,0.009803764446969563,0.017775010626803135
2022-07-04,TICK000,89.64829207845574,90.51626095059714,89.46136596353038,89.73252256659055,190571,14.996144178126114,3.0055762980876892,0.010498285255289723,0.04004813865063287
2022-07-05,TICK000,89.71685505326175,89.88330271127194,88.88195429340708,90.37565382106574,137531,14.99248204084837,3.005066386500582,0.009766752310385901,0.013106518621584873
2022-07-06,TICK000,88.65455133953566,89.42462531191798,88.5513872315803,88.15128005689584,182756,14.990957620255429,3.0048154779805762,0.010320239897600413,-0.007744346072599365
2022-07-07,TICK000,89.12814377017084,89.82031012964168,88.39956601873797,89.69808305073536,373308,14.990514279298978,3.0054712370288947,0.009904748447001094,-0.11952937635992447
2022-07-08,TICK000,88.20871953593704,88.88873982372037,87.87297660250583,88.86727706960697,230602,14.989154534071908,3.0056430230414812,0.01016202851411078,0.1450927548279212
2022-07-11,TICK000,89.75865394095457,90.51691999523125,88.97059600897583,89.69961967745904,142855,14.99351193667532,3.001204422295986,0.009426154305092166,0.18071966436378853
2022-07-12,TICK000,88.97540064861833,89.65252479359197,88.20304373073809,87.91447319911404,263151,14.994492170969128,3.000744823034836,0.010042604724816951,-0.1682658694122686
2022-07-13,TICK000,88.65333913241265,89.20850435786464,87.93885935429212,88.34942813886543,138243,14.99539359404796,2.9990420101663156,0.008504432014549639,-0.10240285908863796
2022-07-14,TICK000,89.46685634978233,89.58427701596489,88.76004095421193,90.11535362306289,72023,14.99726021548009,2.9993924330041324,0.009906551920919007,-0.02798103423770061
2022-07-15,TICK000,88.23599203334837,88.26469183049302,87.96715537244654,88.22455800219893,108745,14.993843716126747,3.005362951009339,0.00918476337814243,-0.09645377949101913
2022-07-18,TICK000,88.46345196795251,89.27806576150287,88.39186797685765,87.96380085180505,77009,14.996961051489007,3.006097914340288,0.010602997258273409,0.050596555345586526
2022-07-19,TICK000,89.77059472223493,90.32416537693673,89.40883701914471,89.51820726162083,141406,14.996733758629402,3.005470854967943,0.010388703676382257,-0.07282722024066131
2022-07-20,TICK000,88.1631114876737,88.86536354755792,88.0101268760677,88.58342150092598,163958,14.998745200481126,3.0073144579718973,0.01023333549098304,0.21650560678066025
2022-07-21,TICK000,88.34774534620601,88.77315948710539,87.73377172790178,88.6211121303067,318244,14.995529628782005,3.008279833746316,0.01076050311357969,0.11905485943435962
2022-07-22,TICK000,88.60762814045444,88.71157214430853,88.30095738176871,88.4881620908696,185492,14.990868352483957,3.0091200227272195,0.009525541739587582,0.02125740306322149
2022-07-25,TICK000,89.38945101223175,89.50135390462692,88.51735840966374,89.2060388063244,149098,14.993322021458033,3.010333723913651,0.010873681598957779,0.10269862633197323
2022-07-26,TICK000,88.15250030135365,88.75684324324415,87.58746738894021,87.95662122683174,226786,14.994451250036324,3.0144468110433102,0.010466095782130192,0.1105900424357309
2022-07-27,TICK000,86.83204368826938,87.20568709092167,86.11786700592687,86.37083859602014,67207,14.991745095373252,3.012185034172658,0.009881722356390527,-0.056394748805824325
2022-07-28,TICK000,87.35398525388628,87.52915159407848,87.2382196708016,88.161673098621,178839,14.989136106129427,3.013132298326281,0.010567810073591472,-0.08162172445419648
2022-07-29,TICK000,87.65096992711946,88.08185731544715,86.89540587249527,87.48980969251379,221537,14.992512410482671,3.011279536066318,0.009446853243794183,0.007814306296964744
2022-08-01,TICK000,87.90146277746534,87.95790337238824,87.09034570911983,88.5100420378781,90090,14.98894417480407,3.0123905613590027,0.009587742919236163,0.08616361244979441
2022-08-02,TICK000,88.24791098696232,88.76148859169332,87.8180890183916,89.00856901292354,257172,14.993872193663838,3.0105531883360306,0.00969570513838015,0.013906039865341766
2022-08-03,TICK000,87.56788626538383,87.80343810384093,87.03700338237351,88.06704171445782,186353,14.991170331459895,3.0097184547088203,0.009735511145967993,-0.15769964821909974
2022-08-04,TICK000,87.80013996254483,88.5003979691883,87.12863588690475,87.5843298061858,137844,14.993085507236719,3.0091282748803443,0.009471721178619873,-0.08028244439508424
2022-08-05,TICK000,88.09321243584351,88.36662025563811,87.93919147251108,88.29507748101182,209632,14.992099651809474,3.011079908319034,0.010611541533547663,-0.007397286359437804
2022-08-08,TICK000,87.37886101781714,87.77662719920842,86.93972450434146,87.36676321462168,403639,14.99390921410272,3.0129168172069187,0.009870572799815085,-0.007566560432583027
2022-08-09,TICK000,89.2446355289619,89.25500623744938,88.88885016283777,88.79278459859682,175035,14.992276872096378,3.010425382454026,0.01017625248417844,0.19725421767898083
2022-08-10,TICK000,89.71846844987368,89.78346668804255,89.58714394589677,89.88064809073448,179743,14.991788493378161,3.0105352506760257,0.00971482431679316,-0.13859879423989982
2022-08-11,TICK000,88.52716495267104,88.8746283707798,88.20179714839118,87.93764505709115,135436,14.991911250904348,3.0091160909665273,0.009089698349725742,0.05055892418358746
2022-08-12,TICK000,89.18371856130487,89.61174586092541,89.12291996076577,89.77755825553565,115851,14.988904688537003,3.0065990811451764,0.010135028679195711,0.14891131083282896
2022-08-15,TICK000,88.20903689107755,88.73830923772213,88.18626845655417,87.97672824242835,226870,14.991127161573264,3.0061650470443277,0.009043872512290111,0.2271449745422796
2022-08-16,TICK000,88.99612149482,89.25568987772306,88.87582873990374,89.09670132275642,115562,14.98958752087385,3.005548081467416,0.009965682976957265,-0.04043974231839613
2022-08-17,TICK000,90.1547170738274,90.78127602697913,89.2864233698789,90.29636100960047,167481,14.988901721127828,3.0104015144401073,0.009315842480583595,0.04914294527201998
2022-08-18,TICK000,89.3340347554757,90.10241679672033,88.84311784888763,89.20458226862365,134448,14.985918673004003,3.0112674340908288,0.010993637999615405,0.0569760357198647
2022-08-19,TICK000,90.29741088472001,91.00159613644959,89.4252984794478,90.59075778545764,197124,14.978231672027617,3.00851219908932,0.010455681361087361,0.019548173155329085
2022-08-22,TICK000,90.71019181165651,90.74613012412352,90.31787215664191,90.47273998334525,185993,14.977658588739816,3.0073826510809782,0.01005287689563574,-0.009884520123930606
2022-08-23,TICK000,91.53225197165101,91.97207080135634,91.24683964302714,91.96790062037962,246475,14.984896435004655,3.009425417671837,0.010631853338827334,0.043597538950004594
2022-08-24,TICK000,93.42904495430494,93.5270802178699,92.95616144573937,92.75605511418156,132719,14.98725024786835,3.013602303217577,0.009576842011267132,-0.25322460852196854
2022-08-25,TICK000,93.18365683830208,93.40920323527764,92.77410377460217,93.24684662807529,146100,14.987192466729146,3.010430336593101,0.010271739689335046,0.06820694900626313
